70/3,,,,,,70/6,,,,,,70/9,,,,,,70/12,,,,,,70/18,,,,,,70/24,,,,,
texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),GG,G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent,texp(s),gamma*(%),G*(Pa),G'(Pa),"G""(Pa)",Loss tangent
690.2,0.497803,613.5,608,82,0.134868421,690.2,0.499966,211,203.4,56.36,0.277089479,690.2,0.500026,99.43,90.15,41.96,0.465446478,690.2,0.500876,46.3,41.55,20.42,0.491456077,690.2,0.498973,47.62,46.38,10.8,0.232858991,690.2,0.500514,27.39,26.67,6.227,0.233483315
692.2,0.500764,613.8,608.2,82.6,0.135810589,692.2,0.500218,211,203.3,56.5,0.277914412,692.2,0.499607,99.47,90.19,41.96,0.465240049,692.2,0.501104,46.32,41.58,20.42,0.491101491,692.2,0.498813,47.65,46.42,10.78,0.232227488,692.2,0.500233,27.39,26.67,6.233,0.233708286
694.2,0.500813,614.6,609.2,81.59,0.133929744,694.2,0.500012,211.2,203.5,56.36,0.276953317,694.2,0.499967,99.48,90.18,41.99,0.465624307,694.2,0.500833,46.34,41.61,20.41,0.49050709,694.2,0.499052,47.69,46.46,10.79,0.232242789,694.2,0.4996,27.42,26.7,6.227,0.233220974
696.2,0.498967,614.8,609.3,82.12,0.134777614,696.2,0.499908,211.2,203.6,56.36,0.276817289,696.2,0.500207,99.55,90.27,41.97,0.464938518,696.2,0.50042,46.35,41.62,20.4,0.490148967,696.2,0.499632,47.71,46.46,10.83,0.233103745,696.2,0.499841,27.46,26.75,6.225,0.23271028
698.2,0.498319,615.4,610.1,81.02,0.132797902,698.2,0.499803,211.3,203.6,56.36,0.276817289,698.2,0.499942,99.59,90.31,41.97,0.464732588,698.2,0.500143,46.36,41.63,20.4,0.490031227,698.2,0.499772,47.78,46.54,10.78,0.231628706,698.2,0.500611,27.46,26.74,6.228,0.232909499
700.2,0.498627,615.5,610.1,81.94,0.134305851,700.2,0.50036,211.3,203.6,56.57,0.277848723,700.2,0.500052,99.59,90.31,41.98,0.464843317,700.2,0.500663,46.36,41.62,20.42,0.490629505,700.2,0.500353,47.79,46.55,10.81,0.232223416,700.2,0.500054,27.49,26.77,6.221,0.232387
702.2,9.38836,689.1,608.6,323.3,0.531219192,702.2,9.41564,245.2,215.1,117.8,0.547652255,702.2,9.52111,124.2,104.4,67.17,0.643390805,702.2,11.2159,54.23,44.08,31.58,0.716424682,702.2,12.4006,46.11,40.54,21.98,0.542180562,702.2,14.2221,25.69,22.22,12.9,0.580558056
704.2,98.2028,402.4,345.5,206.3,0.597105644,704.2,93.1458,146.3,131.7,63.57,0.482687927,704.2,91.4271,72.03,59.64,40.4,0.67739772,704.2,81.643,35.92,29.67,20.25,0.682507583,704.2,101.554,27.09,20.62,17.57,0.852085354,704.2,99.7723,14.23,10.6,9.493,0.895566038
706.2,196.225,341.6,268.8,210.8,0.78422619,706.2,196.53,121.2,102.3,65.06,0.63597263,706.2,206.174,55.05,42.2,35.36,0.837914692,706.2,168.687,29.15,22.27,18.81,0.844634037,706.2,194.494,23.12,16.18,16.52,1.021013597,706.2,188.581,12.08,8.394,8.683,1.034429354
708.2,251.076,338,272.6,200,0.733675715,708.2,256.136,117.6,101.6,59.27,0.583366142,708.2,265.874,52.33,40.63,32.98,0.811715481,708.2,239.675,26.98,20.98,16.97,0.808865586,708.2,251.986,22.4,16.16,15.5,0.959158416,708.2,247.657,11.67,8.414,8.089,0.961373901
710.2,252.777,337.2,273.5,197.2,0.721023766,710.2,255.851,116.7,101.6,57.4,0.56496063,710.2,260.623,51.63,40.03,32.61,0.814639021,710.2,254.998,25.95,20.06,16.46,0.820538385,710.2,254.322,22.1,15.97,15.27,0.956167815,710.2,251.649,11.66,8.493,7.989,0.940657012
712.2,251.473,335.7,272.6,196,0.719002201,712.2,250.283,116.9,101.8,57.46,0.564440079,712.2,249.889,52.21,40.12,33.41,0.832751745,712.2,252.783,25.74,19.81,16.44,0.829883897,712.2,251.108,22.01,15.94,15.19,0.952948557,712.2,249.413,11.71,8.563,7.989,0.932967418
714.2,251.767,333.6,270.7,194.9,0.719985223,714.2,250.641,116.6,101.5,57.27,0.564236453,714.2,250.772,51.97,39.92,33.28,0.833667335,714.2,250.906,25.67,19.68,16.49,0.837906504,714.2,250.609,21.95,15.9,15.14,0.952201258,714.2,249.565,11.74,8.605,7.98,0.927367809
716.2,250.887,332.1,269.1,194.7,0.723522854,716.2,250.35,116.4,101.3,57.28,0.565449161,716.2,250.515,51.87,39.79,33.28,0.836391053,716.2,250.696,25.59,19.57,16.48,0.842105263,716.2,250.348,21.91,15.87,15.1,0.951480781,716.2,249.687,11.76,8.636,7.976,0.92357573
718.2,250.527,331.7,268.6,194.6,0.724497394,718.2,250.297,116.2,101.1,57.24,0.566172107,718.2,250.445,51.78,39.7,33.24,0.837279597,718.2,250.546,25.53,19.5,16.48,0.845128205,718.2,250.253,21.88,15.86,15.08,0.950819672,718.2,249.715,11.77,8.664,7.971,0.92001385
720.2,250.379,331.6,268.7,194.4,0.723483439,720.2,250.281,116.1,101,57.16,0.565940594,720.2,250.343,51.7,39.62,33.22,0.838465422,720.2,250.478,25.47,19.43,16.47,0.84765826,720.2,250.184,21.86,15.84,15.07,0.951388889,720.2,249.752,11.79,8.686,7.968,0.917338245
722.2,250.248,331.3,268.6,194,0.722263589,722.2,250.201,116,101,57.11,0.565445545,722.2,250.269,51.64,39.55,33.2,0.839443742,722.2,250.35,25.43,19.38,16.46,0.849329205,722.2,250.112,21.85,15.83,15.05,0.950726469,722.2,249.806,11.8,8.704,7.967,0.915326287
724.2,250.301,330.6,267.9,193.7,0.723030982,724.2,250.124,115.9,100.9,57.06,0.565510406,724.2,250.226,51.59,39.5,33.19,0.840253165,724.2,250.281,25.39,19.34,16.46,0.851085832,724.2,250.062,21.83,15.83,15.04,0.950094757,724.2,249.827,11.81,8.722,7.968,0.913551938
726.2,250.361,329.9,267.2,193.5,0.724176647,726.2,250.112,115.9,100.9,57.04,0.56531219,726.2,250.206,51.54,39.44,33.17,0.841024341,726.2,250.274,25.36,19.3,16.45,0.852331606,726.2,250.073,21.82,15.82,15.03,0.950063211,726.2,249.83,11.83,8.737,7.969,0.912097974
728.2,250.218,329.5,266.8,193.4,0.724887556,728.2,250.131,115.8,100.8,57.01,0.565575397,728.2,250.195,51.5,39.4,33.16,0.841624365,728.2,250.251,25.33,19.26,16.44,0.853582555,728.2,250.056,21.82,15.82,15.03,0.950063211,728.2,249.813,11.84,8.754,7.971,0.910555175
730.2,250.123,329.3,266.6,193.2,0.72468117,730.2,250.125,115.8,100.8,56.98,0.565277778,730.2,250.19,51.46,39.36,33.15,0.84222561,730.2,250.218,25.3,19.23,16.44,0.854914197,730.2,250.037,21.82,15.82,15.02,0.9494311,730.2,249.856,11.85,8.767,7.973,0.909433101
732.2,250.181,329,266.4,193,0.724474474,732.2,250.086,115.7,100.8,56.96,0.565079365,732.2,250.142,51.43,39.33,33.14,0.842613781,732.2,250.165,25.28,19.21,16.43,0.855283706,732.2,250.042,21.81,15.82,15.02,0.9494311,732.2,249.844,11.86,8.78,7.974,0.908200456
734.2,250.219,328.6,266,192.9,0.72518797,734.2,250.057,115.7,100.7,56.94,0.565441907,734.2,250.139,51.4,39.29,33.13,0.843217104,734.2,250.134,25.26,19.19,16.43,0.856175091,734.2,250.07,21.8,15.81,15.01,0.949399114,734.2,249.848,11.87,8.791,7.972,0.906836537
736.2,250.231,328.2,265.7,192.7,0.725254046,736.2,249.978,115.7,100.7,56.93,0.565342602,736.2,250.12,51.37,39.27,33.12,0.843391902,736.2,250.145,25.24,19.16,16.43,0.857515658,736.2,250.023,21.8,15.81,15,0.948766603,736.2,249.879,11.88,8.803,7.973,0.905713961
738.2,250.192,327.9,265.4,192.6,0.725697061,738.2,249.994,115.7,100.7,56.92,0.565243297,738.2,250.125,51.35,39.24,33.11,0.843781855,738.2,250.117,25.23,19.15,16.43,0.857963446,738.2,250.036,21.79,15.81,15,0.948766603,738.2,249.853,11.89,8.815,7.975,0.904707884
740.2,250.183,327.7,265.1,192.5,0.726141079,740.2,249.978,115.7,100.7,56.91,0.565143992,740.2,250.125,51.32,39.22,33.1,0.843957165,740.2,250.106,25.21,19.13,16.43,0.858860429,740.2,250.008,21.79,15.81,15,0.948766603,740.2,249.847,11.9,8.827,7.978,0.903817832
742.2,250.169,327.4,264.9,192.4,0.726311816,742.2,249.998,115.7,100.7,56.89,0.564945382,742.2,250.103,51.3,39.2,33.1,0.844387755,742.2,250.136,25.2,19.11,16.42,0.859236002,742.2,250.008,21.79,15.81,14.99,0.948134092,742.2,249.852,11.91,8.836,7.98,0.903123585
744.2,250.153,327.2,264.7,192.3,0.726482811,744.2,249.981,115.7,100.7,56.88,0.564846077,744.2,250.06,51.29,39.18,33.09,0.844563553,744.2,250.123,25.18,19.1,16.42,0.859685864,744.2,250.035,21.79,15.81,14.99,0.948134092,744.2,249.889,11.91,8.845,7.982,0.902430752
746.2,250.177,326.9,264.5,192.2,0.726654064,746.2,249.979,115.7,100.7,56.88,0.564846077,746.2,250.072,51.27,39.16,33.09,0.844994893,746.2,250.091,25.17,19.08,16.42,0.860587002,746.2,249.987,21.79,15.81,15,0.948766603,746.2,249.851,11.92,8.855,7.985,0.901750423
748.2,250.166,326.7,264.3,192.1,0.726825577,748.2,249.988,115.7,100.7,56.86,0.564647468,748.2,250.085,51.25,39.14,33.09,0.845426673,748.2,250.065,25.16,19.07,16.41,0.860513896,748.2,249.935,21.8,15.81,15.01,0.949399114,748.2,249.828,11.93,8.867,7.988,0.900868388
750.2,250.141,326.5,264.2,192,0.72672218,750.2,249.951,115.7,100.8,56.86,0.564087302,750.2,250.069,51.24,39.13,33.08,0.845387171,750.2,250.058,25.16,19.07,16.41,0.860513896,750.2,249.918,21.81,15.82,15.01,0.948798989,750.2,249.818,11.95,8.881,7.991,0.89978606
752.2,0.827308,231.7,228.4,39.29,0.172022767,752.2,2.19373,159.6,103.6,121.4,1.171814672,752.2,2.30808,65.09,56.41,32.48,0.575784435,752.2,6.08215,45.34,27.74,35.85,1.292357606,752.2,4.48167,64.75,31.83,56.38,1.771284951,752.2,8.22358,25.83,21.42,14.45,0.674603175
754.2,,,,,,754.2,1.22135,177.4,144.8,102.5,0.707872928,,,,,,,,,,,,,,,,,,,,,,,,
756.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.2,0.312588,586.1,577.3,101,0.174952364,,,,,,,,,,,,,760.2,0.201981,43.94,32.23,29.86,0.926466025,760.2,0.249673,43.38,37.59,21.66,0.576217079,760.2,0.142498,25.49,20.67,14.92,0.721819061
762.2,0.427959,602.3,594.7,95.86,0.161190516,762.2,0.27387,202.1,159.5,124.1,0.778056426,762.2,0.283663,92.08,73.24,55.8,0.761878755,762.2,0.400864,43.94,37.02,23.66,0.639113992,762.2,0.450361,44.05,41.4,15.03,0.363043478,762.2,0.295399,25.52,23.18,10.67,0.460310613
764.2,0.481464,612.4,605.2,93.74,0.154890945,764.2,0.406587,204.4,177.9,100.6,0.565486228,764.2,0.419264,95.54,84.16,45.23,0.537428707,764.2,0.485567,44.71,38.95,21.96,0.563799743,764.2,0.502064,45.06,43.26,12.61,0.291493296,764.2,0.421381,26.16,24.69,8.63,0.349534224
766.2,0.502399,609.8,602.8,92.06,0.152720637,766.2,0.488955,204.6,186.3,84.57,0.45394525,766.2,0.486874,96.75,86.26,43.81,0.507883144,766.2,0.496485,45.08,39.67,21.41,0.539702546,766.2,0.49706,45.3,43.53,12.55,0.288306915,766.2,0.485981,26.53,25.34,7.861,0.310220994
768.2,0.506577,599.5,592.4,92.43,0.156026334,768.2,0.508039,203.5,190,72.97,0.384052632,768.2,0.498645,97.36,87.3,43.09,0.493585338,768.2,0.497619,45.3,40.03,21.19,0.529352985,768.2,0.497685,45.62,43.93,12.28,0.279535625,768.2,0.49908,26.77,25.75,7.3,0.283495146
770.2,0.503355,594.4,587.1,92.77,0.158013967,770.2,0.503679,202.7,191.3,66.83,0.349346576,770.2,0.497736,97.54,87.51,43.09,0.492400868,770.2,0.497866,45.46,40.29,21.05,0.522462149,770.2,0.497905,45.92,44.31,12.03,0.271496276,770.2,0.499267,26.88,25.92,7.148,0.275771605
772.2,0.500593,593.9,586.6,92.48,0.157654279,772.2,0.497282,204.2,193.9,63.97,0.329912326,772.2,0.497138,97.84,87.85,43.05,0.490039841,772.2,0.498612,45.55,40.43,20.99,0.519168934,772.2,0.498511,46.14,44.59,11.87,0.266203185,772.2,0.499745,26.97,26.03,7.045,0.270649251
774.2,0.499154,594.1,586.7,93.39,0.159178456,774.2,0.49474,206.4,196.8,62.34,0.316768293,774.2,0.498461,98.16,88.26,42.97,0.486857013,774.2,0.498957,45.63,40.56,20.92,0.515779093,774.2,0.498047,46.34,44.84,11.7,0.260927743,774.2,0.500099,27.05,26.14,6.949,0.265837796
776.2,0.498902,595,587.6,93.21,0.158628319,776.2,0.495329,208.3,199.1,61.21,0.307433451,776.2,0.498779,98.43,88.58,42.92,0.484533755,776.2,0.499468,45.73,40.7,20.86,0.512530713,776.2,0.498606,46.5,45.03,11.6,0.25760604,776.2,0.501366,27.12,26.23,6.881,0.262333206
778.2,0.500304,595.1,587.6,93.88,0.15976855,778.2,0.496523,209.5,200.6,60.37,0.300947159,778.2,0.498471,98.73,88.96,42.81,0.481227518,778.2,0.500024,45.79,40.79,20.81,0.510174062,778.2,0.498894,46.64,45.2,11.51,0.254646018,778.2,0.501194,27.2,26.33,6.807,0.258526396
780.2,0.500935,596.1,588.9,92.14,0.156461199,780.2,0.498858,210.2,201.6,59.8,0.296626984,780.2,0.498647,98.88,89.14,42.81,0.480255777,780.2,0.500322,45.85,40.87,20.78,0.5084414,780.2,0.498845,46.79,45.38,11.42,0.25165271,780.2,0.500927,27.25,26.41,6.748,0.255509277
782.2,0.501107,596.4,589.3,91.4,0.15509927,782.2,0.499249,210.9,202.4,59.19,0.292440711,782.2,0.499323,99.06,89.35,42.76,0.478567431,782.2,0.499239,45.95,41,20.73,0.505609756,782.2,0.49816,46.92,45.51,11.4,0.250494397,782.2,0.499525,27.3,26.46,6.72,0.253968254
784.2,0.499964,597,590.2,90.07,0.152609285,784.2,0.499153,211.3,202.9,58.87,0.290142928,784.2,0.499743,99.24,89.57,42.73,0.47705705,784.2,0.500096,45.96,41.01,20.74,0.50573031,784.2,0.497623,47.1,45.73,11.26,0.246227859,784.2,0.499463,27.36,26.53,6.689,0.252129665
786.2,0.49799,597.9,591.3,88.53,0.149720954,786.2,0.499648,211.4,203,58.87,0.29,786.2,0.499472,99.39,89.74,42.71,0.475930466,786.2,0.500839,46,41.08,20.71,0.504138267,786.2,0.499215,47.13,45.75,11.32,0.247431694,786.2,0.499824,27.42,26.6,6.645,0.24981203
788.2,0.497972,598.4,591.9,88.28,0.149146815,788.2,0.499988,211.5,203.2,58.57,0.288238189,788.2,0.49951,99.5,89.87,42.71,0.475242016,788.2,0.501001,46.06,41.17,20.66,0.501821715,788.2,0.500269,47.24,45.87,11.28,0.245912361,788.2,0.499996,27.47,26.66,6.623,0.248424606
790.2,0.500194,599,592.4,89.03,0.150286968,790.2,0.499363,211.5,203.3,58.36,0.287063453,790.2,0.499216,99.62,90.01,42.68,0.474169537,790.2,0.500309,46.09,41.2,20.66,0.501456311,790.2,0.500844,47.33,45.98,11.23,0.244236625,790.2,0.500133,27.52,26.72,6.573,0.245995509
792.2,0.500759,600.5,594,87.75,0.147727273,792.2,0.498938,211.7,203.6,58.01,0.284921415,792.2,0.498899,99.75,90.18,42.64,0.472832114,792.2,0.500373,46.13,41.24,20.65,0.500727449,792.2,0.50013,47.43,46.1,11.17,0.242299349,792.2,0.499512,27.56,26.77,6.556,0.244901009
794.2,0.499217,602.2,596.1,85.72,0.143801376,794.2,0.498236,211.8,203.7,58.08,0.285125184,794.2,0.49866,99.88,90.33,42.63,0.471936234,794.2,0.499711,46.22,41.37,20.61,0.498187092,794.2,0.49936,47.53,46.21,11.13,0.240856957,794.2,0.499577,27.6,26.81,6.544,0.244088027
796.2,0.498374,603.4,597.2,85.98,0.143971869,796.2,0.498879,212,204,57.84,0.283529412,796.2,0.499636,99.95,90.41,42.63,0.471518637,796.2,0.499283,46.22,41.36,20.63,0.498791103,796.2,0.502172,47.54,46.21,11.18,0.241938974,796.2,0.499481,27.65,26.87,6.527,0.242910309
798.2,0.499636,604.8,598.7,85.69,0.143126775,798.2,0.499792,212.1,204,57.92,0.283921569,798.2,0.5,100,90.47,42.64,0.471316458,798.2,0.498556,46.22,41.36,20.64,0.499032882,798.2,0.501709,47.64,46.34,11.09,0.239318084,798.2,0.499325,27.68,26.91,6.52,0.242289112
800.2,0.500822,606,599.9,86.1,0.143523921,800.2,0.500118,212.3,204.4,57.63,0.281947162,800.2,0.499606,100.1,90.61,42.6,0.470146783,800.2,0.49844,46.27,41.43,20.61,0.497465605,800.2,0.499721,47.71,46.4,11.09,0.239008621,800.2,0.498951,27.72,26.95,6.502,0.241261596
802.2,0.49978,607.9,601.9,84.85,0.140970261,802.2,0.499789,212.5,204.6,57.45,0.280791789,802.2,0.4996,100.2,90.63,42.64,0.470484387,802.2,0.499277,46.29,41.45,20.59,0.496743064,802.2,0.498351,47.76,46.45,11.12,0.239397201,802.2,0.499254,27.75,26.98,6.497,0.240808006
804.2,0.498768,609.2,603.3,84.83,0.140609978,804.2,0.499955,212.7,204.7,57.54,0.281094284,804.2,0.499353,100.3,90.78,42.58,0.469046045,804.2,0.499314,46.28,41.43,20.62,0.497706976,804.2,0.498701,47.88,46.58,11.08,0.237870331,804.2,0.499263,27.79,27.02,6.488,0.240118431
806.2,0.49925,610.4,604.5,85.15,0.140860215,806.2,0.499552,213,205.1,57.36,0.279668454,806.2,0.499727,100.3,90.8,42.61,0.469273128,806.2,0.498043,46.34,41.52,20.58,0.49566474,806.2,0.500047,47.95,46.66,11.06,0.237033862,806.2,0.498761,27.84,27.08,6.451,0.238220089
808.2,0.498533,612.1,606.3,84.08,0.138677222,808.2,0.499369,213,205.1,57.34,0.279570941,808.2,0.499631,100.4,90.94,42.58,0.468220805,808.2,0.498189,46.36,41.54,20.59,0.495666827,808.2,0.500357,48,46.71,11.05,0.236566046,808.2,0.499068,27.86,27.11,6.45,0.237919587
810.2,0.495812,613.2,607.4,84.06,0.138393151,810.2,0.499703,212.9,205.1,57.34,0.279570941,810.2,0.499557,100.4,90.96,42.6,0.468337731,810.2,0.498693,46.39,41.57,20.59,0.495309117,810.2,0.499078,48.07,46.8,10.99,0.23482906,810.2,0.49944,27.88,27.13,6.448,0.237670475
812.2,0.494923,614.5,608.7,83.81,0.137686874,812.2,0.500686,213.1,205.3,57.12,0.278226985,812.2,0.500153,100.5,90.97,42.64,0.468725954,812.2,0.499889,46.41,41.59,20.58,0.494830488,812.2,0.499426,48.09,46.8,11.05,0.236111111,812.2,0.499824,27.91,27.15,6.446,0.237421731
814.2,0.498735,615.2,609.3,84.98,0.139471525,814.2,0.50114,213.1,205.3,57.18,0.27851924,814.2,0.500073,100.6,91.14,42.57,0.467083608,814.2,0.499706,46.45,41.65,20.56,0.493637455,814.2,0.501206,48.16,46.9,10.97,0.233901919,814.2,0.500134,27.94,27.19,6.44,0.236851784
816.2,0.500751,616.4,610.7,83.51,0.136744719,816.2,0.500899,213.2,205.4,57.12,0.278091529,816.2,0.500587,100.6,91.17,42.59,0.467149282,816.2,0.499636,46.46,41.66,20.55,0.493278925,816.2,0.502264,48.22,46.95,10.97,0.233652822,816.2,0.500175,27.96,27.21,6.441,0.236714443
818.2,0.500246,617.1,611.4,83.72,0.136931632,818.2,0.500029,213.4,205.7,56.94,0.27681089,818.2,0.499985,100.7,91.21,42.6,0.467054051,818.2,0.499732,46.46,41.66,20.56,0.493518963,818.2,0.500769,48.27,47,10.99,0.233829787,818.2,0.499745,27.99,27.24,6.432,0.236123348
820.2,0.497704,617.9,612.3,83.43,0.136256737,820.2,0.500969,213.4,205.6,57.08,0.277626459,820.2,0.500245,100.7,91.27,42.59,0.466637449,820.2,0.500138,46.47,41.67,20.56,0.493400528,820.2,0.499228,48.31,47.04,11.01,0.234056122,820.2,0.499634,28.01,27.27,6.425,0.235606894
822.2,0.498059,618.7,613,83.46,0.136150082,822.2,0.501204,213.7,206,56.8,0.275728155,822.2,0.499723,100.8,91.33,42.58,0.466221395,822.2,0.49949,46.48,41.69,20.55,0.492923963,822.2,0.499398,48.39,47.13,10.97,0.23276045,822.2,0.498744,28.04,27.3,6.41,0.234798535
824.2,0.497864,619.3,613.7,83.57,0.136174026,824.2,0.500716,213.8,206.1,56.85,0.275836972,824.2,0.500326,100.8,91.31,42.62,0.466761581,824.2,0.498476,46.52,41.74,20.54,0.492093915,824.2,0.499285,48.37,47.09,11.06,0.234869399,824.2,0.499313,28.06,27.32,6.413,0.234736457
826.2,0.49866,620.2,614.6,83.04,0.135112268,826.2,0.500072,213.9,206.2,56.9,0.275945684,826.2,0.500108,100.8,91.41,42.6,0.466032163,826.2,0.499313,46.52,41.72,20.56,0.492809204,826.2,0.501059,48.43,47.16,11.01,0.23346056,826.2,0.499754,28.09,27.35,6.41,0.234369287
828.2,0.499083,620.9,615.3,83.05,0.134974809,828.2,0.499914,214.1,206.4,56.8,0.275193798,828.2,0.500361,100.9,91.46,42.6,0.465777389,828.2,0.499696,46.55,41.77,20.55,0.49197989,828.2,0.50072,48.46,47.19,11,0.233100233,828.2,0.500316,28.12,27.38,6.392,0.233455077
830.2,0.500917,621.5,616,82.79,0.134399351,830.2,0.500228,214,206.3,56.81,0.275375667,830.2,0.500184,101,91.56,42.57,0.464941022,830.2,0.499967,46.58,41.8,20.55,0.491626794,830.2,0.499588,48.5,47.24,10.99,0.232641829,830.2,0.500018,28.13,27.39,6.405,0.233844469
832.2,0.500916,621.7,616.1,83.57,0.135643564,832.2,0.498852,214.1,206.4,56.76,0.275,832.2,0.500814,101,91.57,42.58,0.464999454,832.2,0.499969,46.58,41.79,20.56,0.491983728,832.2,0.500313,48.56,47.3,10.97,0.23192389,832.2,0.49957,28.15,27.41,6.388,0.23305363
834.2,0.500707,622.6,617.2,82.02,0.132890473,834.2,0.499016,214.2,206.6,56.66,0.274249758,834.2,0.50073,101,91.59,42.6,0.465116279,834.2,0.499211,46.62,41.85,20.54,0.490800478,834.2,0.500733,48.61,47.36,10.95,0.23120777,834.2,0.499773,28.17,27.44,6.378,0.232434402
836.2,0.500474,622.9,617.4,82.28,0.133268546,836.2,0.499946,214.2,206.5,56.95,0.275786925,836.2,0.500167,101.1,91.64,42.59,0.464753383,836.2,0.499118,46.6,41.81,20.57,0.491987563,836.2,0.499747,48.67,47.42,10.94,0.230704344,836.2,0.499747,28.19,27.45,6.397,0.233041894
838.2,0.49945,623.1,617.6,82.59,0.133727332,838.2,0.500416,214.4,206.8,56.62,0.273791103,838.2,0.499629,101.1,91.68,42.6,0.464659686,838.2,0.499138,46.64,41.87,20.55,0.490804872,838.2,0.499357,48.72,47.47,10.95,0.230672003,838.2,0.499275,28.22,27.49,6.375,0.23190251
840.2,0.499726,623.6,618.1,82.57,0.133586798,840.2,0.500906,214.4,206.7,56.73,0.274455733,840.2,0.499542,101.1,91.67,42.62,0.464928548,840.2,0.499658,46.63,41.86,20.56,0.491161013,840.2,0.499453,48.73,47.48,10.97,0.23104465,840.2,0.499644,28.23,27.5,6.388,0.232290909
842.2,0.501445,624.2,618.7,82.5,0.133344109,842.2,0.500776,214.5,206.9,56.62,0.273658772,842.2,0.499574,101.2,91.8,42.57,0.46372549,842.2,0.499131,46.63,41.86,20.55,0.490922121,842.2,0.498731,48.78,47.54,10.95,0.230332352,842.2,0.500368,28.26,27.52,6.391,0.232231105
844.2,0.503071,624.4,618.9,82.91,0.133963484,844.2,0.500132,214.5,206.9,56.75,0.274287095,844.2,0.499822,101.2,91.82,42.59,0.4638423,844.2,0.498268,46.67,41.91,20.54,0.490097829,844.2,0.499023,48.81,47.56,10.96,0.230445753,844.2,0.500396,28.28,27.55,6.391,0.231978221
846.2,0.5029,625,619.7,81.72,0.13187026,846.2,0.49908,214.7,207.1,56.56,0.27310478,846.2,0.499067,101.3,91.92,42.55,0.462902524,846.2,0.499153,46.63,41.85,20.58,0.491756272,846.2,0.500095,48.83,47.59,10.94,0.229880227,846.2,0.499778,28.32,27.59,6.364,0.230663284
848.2,0.500423,625.2,619.8,82.03,0.132349145,848.2,0.49958,214.8,207.2,56.55,0.27292471,848.2,0.499217,101.3,91.89,42.61,0.463706606,848.2,0.498675,46.69,41.93,20.54,0.489864059,848.2,0.500701,48.87,47.64,10.9,0.228799328,848.2,0.500304,28.33,27.6,6.394,0.231666667
850.2,0.498095,625.7,620.4,81.3,0.131044487,850.2,0.49961,214.7,207.1,56.72,0.273877354,850.2,0.499735,101.3,91.92,42.6,0.463446475,850.2,0.499031,46.69,41.92,20.56,0.490458015,850.2,0.500348,48.93,47.7,10.91,0.228721174,850.2,0.500193,28.34,27.61,6.388,0.231365447
852.2,10.5826,681.8,599,325.8,0.543906511,852.2,9.4634,249.1,218.3,119.9,0.549244159,852.2,9.68613,124.7,104.9,67.48,0.643279314,852.2,11.2616,54.32,44.15,31.64,0.716647792,852.2,12.3203,47.4,41.75,22.45,0.537724551,852.2,14.1715,26.34,22.85,13.11,0.573741794
854.2,110.356,390.1,328.8,209.9,0.638381995,854.2,92.3222,150.1,135.9,63.58,0.467844003,854.2,91.1055,73.11,60.79,40.62,0.668202007,854.2,81.354,36.16,29.9,20.33,0.67993311,854.2,102.004,27.7,21.15,17.88,0.845390071,854.2,99.6017,14.68,11,9.716,0.883272727
856.2,200.74,343.7,270.1,212.5,0.78674565,856.2,195.024,124.5,105.8,65.57,0.619754253,856.2,208.231,55.5,42.59,35.58,0.835407373,856.2,167.309,29.44,22.51,18.96,0.842292315,856.2,193.142,23.74,16.73,16.85,1.007172744,856.2,187.394,12.53,8.778,8.938,1.018227387
858.2,250.984,343,278.1,200.8,0.722042431,858.2,255.039,120.6,104.9,59.47,0.566920877,858.2,267.684,52.77,41.03,33.18,0.808676578,858.2,238.382,27.21,21.19,17.07,0.805568664,858.2,250.38,23.04,16.75,15.82,0.944477612,858.2,246.234,12.14,8.828,8.333,0.94392841
860.2,251.565,342.2,278.8,198.4,0.711621234,860.2,255.613,119.6,104.9,57.44,0.547569113,860.2,261.416,52.11,40.48,32.81,0.810523715,860.2,254.533,26.13,20.23,16.55,0.818091943,860.2,253.421,22.75,16.57,15.6,0.941460471,860.2,250.96,12.14,8.917,8.235,0.923516878
862.2,251.885,340.2,277.4,196.9,0.709805335,862.2,250.341,119.7,105,57.5,0.547619048,862.2,249.782,52.79,40.61,33.72,0.830337355,862.2,252.855,25.91,19.97,16.51,0.82674011,862.2,250.985,22.66,16.53,15.51,0.938294011,862.2,249.335,12.19,8.991,8.233,0.915693471
864.2,251.729,338,275.3,196,0.711950599,864.2,250.71,119.3,104.7,57.26,0.546895893,864.2,250.76,52.54,40.4,33.58,0.831188119,864.2,250.921,25.84,19.83,16.57,0.835602622,864.2,250.558,22.6,16.49,15.45,0.936931474,864.2,249.542,12.22,9.036,8.224,0.910137229
